	mud01.2020.11.X1	mud01.2020.11.X2	mud01.2020.11.X3	mud02.2020.12.X1	mud02.2020.12.X2	mud02.2020.12.X3	mud03.2021.01.X1	mud03.2021.01.X2	mud03.2021.01.X3	mud04.2021.02.X1	mud04.2021.02.X2	mud04.2021.02.X3	mud05.2021.03.X1	mud05.2021.03.X2	mud05.2021.03.X3	mud06.2021.04.X1	mud06.2021.04.X2	mud06.2021.04.X3	mud07.2021.05.X1	mud07.2021.05.X2	mud07.2021.05.X3	mud08.2021.06.X1	mud08.2021.06.X2	mud08.2021.06.X3	mud09.2021.07.X1	mud09.2021.07.X2	mud09.2021.07.X3	mud10.2021.08.X1	mud10.2021.08.X2	mud10.2021.08.X3	mud11.2021.09.X1	mud11.2021.09.X2	mud11.2021.09.X3	mud12.2021.10.X1	mud12.2021.10.X2	mud12.2021.10.X3	mud13.2021.11.X1	mud13.2021.11.X2	mud13.2021.11.X3	mud14.2021.12.X1	mud14.2021.12.X2	mud14.2021.12.X3	mud15.2022.01.X1	mud15.2022.01.X2	mud15.2022.01.X3	mud16.2022.02.X1	mud16.2022.02.X2	mud16.2022.02.X3	mud17.2022.03.X1	mud17.2022.03.X2	mud17.2022.03.X3	mud18.2022.04.X1	mud18.2022.04.X2	mud18.2022.04.X3	mud19.2022.05.X1	mud19.2022.05.X2	mud19.2022.05.X3	mud20.2022.06.X1	mud20.2022.06.X2	mud20.2022.06.X3	mud21.2022.07.X1	mud21.2022.07.X2	mud21.2022.07.X3	mud22.2022.08.X1	mud22.2022.08.X2	mud22.2022.08.X3	mud23.2022.09.X1	mud23.2022.09.X2	mud23.2022.09.X3	mud24.2022.10.X1	mud24.2022.10.X2	mud24.2022.10.X3
88a3cfb85215c59d21f4612de12b28bc	0	0	1	0	0	0	2	0	15	7	2	18	2	9	6	2	3	12	0	0	3	0	0	1	0	0	0	0	0	1	3	0	7	8	0	20	7	0	13	0	0	8	0	0	13	2	0	5	4	1	0	0	2	0	0	0	0	0	0	0	4	0	0	3	0	9	8	2	6	0	4	12
8febaed55b77690e92e5a8e771240882	0	2	3	6	5	0	5	9	12	7	15	14	2	5	4	8	12	1	0	6	0	0	0	1	0	0	4	0	0	3	0	4	0	14	24	20	11	6	9	5	12	17	8	12	11	13	10	15	2	3	3	4	5	2	0	1	0	2	3	0	0	2	0	6	0	0	0	0	0	0	3	0
a1f7912be3a8f29078e45ea3c7ea7829	1	2	5	7	10	15	2	0	41	8	8	30	4	2	11	6	0	6	0	2	6	0	0	3	0	0	0	0	0	1	1	0	1	18	13	29	13	7	14	0	2	9	0	3	27	10	3	22	2	9	7	7	3	7	3	2	2	0	2	2	4	0	1	1	5	8	7	4	9	0	1	0
2b205766fa4bdd098cb18e0b9008a2f6	0	0	0	0	0	9	12	21	19	21	32	32	4	8	0	0	20	24	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	6	0	14	17	14	12	0	0	7	0	19	0	11	11	18	0	1	3	0	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1b90a117a1487dd61a86f7b60cc48c61	0	0	0	0	0	0	8	10	6	0	12	9	0	5	4	11	0	8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	0	0	0	15	0	6	5	0	6	10	0	0	16	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
ba303f1a23c06bab766fb934041ac1b1	0	0	0	9	2	0	4	11	19	17	24	17	8	4	3	7	0	5	0	3	5	0	0	0	0	0	6	0	7	0	0	0	5	0	7	4	22	34	26	3	7	8	0	11	9	11	10	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	6	0	0	1	3
239875f09754862c9df2d7da7e590356	0	0	0	11	0	0	22	34	28	28	30	0	10	16	13	25	31	25	14	8	0	0	10	0	0	0	0	0	0	0	0	0	0	18	21	18	22	13	18	26	9	18	23	13	12	19	6	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
7224c067dc1fc206dfe76df2017c5161	0	19	28	0	10	18	10	0	17	18	27	30	14	11	14	22	23	22	9	5	9	0	0	5	9	4	0	0	0	8	0	0	0	25	0	41	21	33	20	18	0	20	31	32	32	33	18	21	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0	0
da042f29b54aa5825ce776eb1b0be66b	10	15	21	11	16	25	12	18	13	22	18	20	13	11	5	22	25	14	7	0	6	0	0	0	0	6	7	0	0	2	5	0	7	7	0	0	11	22	22	0	9	0	25	18	37	15	11	12	2	0	3	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2d92ea17d7478f0838cdc444eb4ddff1	45	42	65	34	22	34	35	36	49	36	64	57	27	53	41	33	49	45	0	18	0	0	0	0	0	14	12	0	0	0	6	0	0	55	85	68	26	27	25	36	45	44	42	66	44	45	52	54	0	17	0	12	36	23	0	24	20	0	7	0	0	8	0	32	44	38	0	7	10	0	5	9
743e8bef0456152bbea5abf6e2f655fa	0	0	0	16	37	59	22	83	84	95	151	174	22	39	46	41	34	35	0	15	9	0	0	4	0	11	6	0	9	8	11	6	17	115	102	78	84	111	117	26	36	43	84	58	57	79	58	41	0	5	0	14	29	30	3	9	0	0	0	0	6	0	0	10	0	17	0	7	0	0	8	5
1d42ab228c6b5321462581a2da4df052	12	13	14	12	11	5	0	9	12	10	12	0	0	10	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	28	19	0	6	11	0	17	15	20	30	25	0	16	0	3	0	0	0	9	0	0	0	0	0	4	0	0	4	0	13	0	0	0	0	6	0	0	0
3cdf805293fb1b2ab0560d756843211a	25	10	28	25	32	59	22	26	23	60	40	43	39	33	34	53	30	44	14	13	15	0	5	8	16	8	11	8	11	17	9	14	8	51	82	79	39	15	22	38	37	71	34	70	89	37	43	58	14	25	30	13	9	16	13	15	13	2	8	7	0	0	9	51	61	63	9	10	0	0	11	10
c0ecf42cbfac579021e5b132a97b1e40	0	2	3	0	0	0	13	7	0	13	16	9	13	11	7	11	16	15	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	30	15	20	11	0	18	11	13	9	19	23	24	9	4	10	6	0	7	2	0	0	0	1	0	2	0	0	0	0	0	24	18	19	0	4	4	0	0	0
79eb10ac87d2ed06ae278bd24c33db8b	4	14	14	2	0	0	0	0	3	2	0	0	0	0	8	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	5	0	0	4	1	0	0	8	7	10	0	0	4	1	0	5	3	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
acacace530b375cbe24a801bbc51c1ae	23	66	77	17	21	30	150	275	321	576	767	887	159	240	228	200	241	272	65	197	225	21	20	36	6	9	25	45	34	79	134	86	171	593	526	662	712	384	545	251	205	300	349	314	378	491	278	361	14	22	35	138	116	115	39	113	77	47	20	10	32	46	43	243	200	190	162	147	112	87	151	149
a73e77df2650d70684fda0a03a7dfe58	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	33	27	16	52	65	52	72	113	106	5	10	8	15	18	18	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	8	7	0	7	16	10	0	9	4	3	9	3	0	4	2	8	7	5
5f656c0a7d69e40e2bd55782f1a0aaaa	2	0	0	0	0	0	0	0	13	16	9	24	15	9	12	11	20	18	4	0	0	0	0	0	0	0	0	0	0	0	8	5	6	19	0	17	31	25	23	0	4	9	17	16	18	28	18	16	0	2	0	0	0	0	0	3	1	0	0	0	0	0	5	0	0	0	0	6	0	0	6	6
7d940580b38b5a050f60acf7c20a35af	2	4	4	10	2	3	11	8	11	7	12	13	5	4	5	2	15	15	0	11	11	0	0	0	2	0	0	0	0	0	0	0	4	10	10	15	6	6	12	10	8	13	10	0	4	26	32	22	0	3	0	0	2	1	0	1	1	0	0	0	0	0	0	3	0	5	0	0	0	0	1	0
cc285bb0139c8063119b25548a89e7b3	0	0	0	0	0	6	4	0	32	0	14	33	0	0	22	4	0	45	2	0	7	0	0	0	0	0	0	0	0	0	6	0	0	0	0	20	10	12	46	0	0	12	0	0	18	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	4	0	0	4
890574a1d32d4b541ba46c74f3dfc221	0	0	0	0	7	5	16	26	15	21	37	25	18	13	21	13	13	0	0	13	0	8	0	7	0	8	7	0	0	0	0	0	0	14	15	22	20	17	20	14	14	17	15	0	23	23	20	25	0	0	0	0	5	0	0	3	0	0	0	0	0	0	0	14	0	8	0	0	0	0	0	4
e3ceef9bed6f4fac32846fb43e66b27d	0	0	0	9	12	14	0	0	11	0	24	0	6	15	14	0	24	9	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	35	27	0	0	34	0	9	10	0	15	26	0	11	19	0	10	9	0	1	0	0	6	0	0	0	0	0	1	0	0	18	0	0	0	0	0	2	0
e2c7d1e4dc262aa9c275dcdd930faf94	0	0	0	0	0	11	12	24	24	16	24	24	0	22	16	11	28	16	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	29	18	30	26	23	17	15	11	17	23	16	19	21	19	15	14	4	17	9	17	11	0	0	0	0	0	0	0	0	0	10	8	17	0	0	0	0	0	0
551f51e1a5e7c514daabfbae09604852	128	149	164	51	47	59	90	107	111	163	292	239	44	78	73	87	103	91	26	26	26	7	9	10	5	14	21	14	11	17	37	40	38	118	82	82	167	197	177	213	245	245	338	244	242	398	343	370	9	20	26	90	165	148	16	36	18	13	20	14	19	21	15	13	24	22	10	19	19	11	7	12
f6d9f052c7bec26aade0c3206322e598	8	7	6	7	13	9	14	9	18	36	24	27	20	31	33	26	26	29	0	11	13	0	0	5	0	7	0	4	5	0	0	0	0	46	58	70	37	38	62	35	50	39	31	52	43	31	31	27	7	11	27	0	14	21	8	17	12	0	0	0	0	0	6	38	44	40	8	6	0	0	5	4
289604a956dfdb52393bb2f67bd0a5b2	79	99	61	21	32	14	138	127	97	217	178	173	438	459	365	103	78	64	50	38	38	85	89	63	21	19	23	20	33	32	22	23	23	334	312	266	188	294	309	161	144	118	281	268	259	143	183	174	162	169	172	62	79	57	60	73	74	24	41	38	27	36	28	159	169	168	61	73	68	21	43	43
e82b5455efe5c54d69af1152c5c7461a	11	15	8	0	9	14	47	31	34	25	43	28	26	26	14	36	34	24	0	8	4	0	0	0	2	6	0	0	0	5	11	21	15	25	39	39	36	31	40	29	22	17	47	28	40	27	37	32	0	5	15	12	14	18	6	8	0	4	3	7	0	3	0	16	28	20	7	6	15	10	7	0
96a2409fb396a0bc8245434511705399	60	65	116	0	12	16	92	143	166	156	260	274	83	153	182	114	148	161	17	60	88	14	17	17	0	9	17	7	17	12	43	49	65	286	214	274	182	112	95	91	63	106	121	133	132	137	44	108	6	27	11	19	18	27	10	36	27	9	7	5	13	12	14	79	85	104	78	89	62	29	29	39
cbf229511be6ae41b0f88a92b7bd3e7b	4	7	3	5	0	3	0	0	6	0	7	0	3	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	5	0	0	0	1	10	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
44396f15b10f6577d61a11c6047c939f	3	0	4	0	6	2	0	4	0	0	7	5	0	0	5	5	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	5	1	0	5	0	5	13	0	0	11	0	2	3	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
739e5e638aa77b51a263383cf5a3f67e	3	0	0	2	7	10	8	16	14	13	13	12	6	6	21	10	13	5	0	1	4	0	3	3	0	0	3	0	0	3	0	0	6	6	14	16	17	12	15	6	7	9	10	13	12	4	10	9	0	0	8	3	0	6	3	1	3	0	0	0	1	3	0	5	8	8	0	2	0	0	1	3
0303dc555b31872cda344767f1a5ce02	40	25	31	15	27	17	17	39	31	51	41	33	34	39	36	14	7	13	0	0	5	6	0	9	0	12	10	0	8	18	6	0	7	40	41	41	33	49	43	27	33	59	39	34	37	30	34	30	5	4	8	10	17	19	4	11	0	4	6	9	0	7	4	19	25	17	0	4	3	2	0	6
ba65f3548591e72bc7e02e3cc8b5737e	10	8	0	8	0	0	23	26	0	20	27	0	26	20	18	7	24	11	192	222	204	675	580	652	265	522	681	482	678	742	250	206	191	30	44	30	41	17	18	24	24	17	36	36	27	38	19	25	37	38	29	191	232	202	500	649	648	541	448	349	490	604	596	37	57	39	172	188	140	203	287	287
426dd871f8d3ccc91742ae4956d29f54	0	0	0	0	3	0	0	3	13	1	4	4	6	0	7	7	0	11	0	0	0	0	0	1	0	0	0	0	0	0	1	0	3	6	6	12	2	2	10	0	0	3	3	4	11	3	3	10	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	7	0	9	5	0	3	10
82da8ef2bba51651816fd9ed46cb515e	0	0	0	0	0	1	0	4	5	17	13	26	3	5	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	9	0	0	0	0	6	13	12	0	0	3	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
67146f3d65fa3873e247c6a6064b90e6	33	50	62	51	34	36	105	124	144	99	229	174	42	96	108	88	115	95	25	45	52	14	7	16	4	16	20	15	33	39	19	31	37	171	131	158	107	203	183	75	133	136	244	137	114	150	158	138	15	18	28	41	93	61	17	26	28	13	15	17	6	10	16	57	41	44	24	18	16	10	11	25
3ed85730c8d602fc5c06b03c9bd63aab	0	0	0	0	0	0	2	3	0	0	2	0	0	4	0	4	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	2	0	0	4	1	0	0	0	7	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1
2672cfbac5851ace5f775fd93d7959a4	0	6	33	0	4	6	0	5	15	0	5	7	0	4	6	3	6	7	0	0	0	0	0	0	0	0	0	0	0	0	3	4	9	8	0	0	5	3	9	0	6	0	9	0	10	0	0	7	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
4da47429dfe3803c7ec229c17ee6d062	0	0	0	0	0	0	0	9	0	6	8	9	7	0	0	18	26	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	0	4	0	0	6	0	0	0	0	13	9	0	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e6a265a7acd356c1afd00034f952653e	0	13	15	14	21	33	15	32	27	28	77	75	10	28	27	12	22	12	0	0	5	0	0	0	0	0	9	0	0	0	10	0	0	60	45	33	20	44	56	25	11	30	68	25	42	24	0	16	0	0	0	5	14	0	0	7	0	10	0	0	0	0	0	0	11	18	29	14	14	0	0	12
1b0cd5d5f6100fc0fd3faf767c797cda	0	0	0	0	0	0	0	0	5	0	0	7	0	0	8	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	2	0	5	0	0	1	0	0	7	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3
51e39bdc05e0b6f3d1b971c6c3bbb069	18	13	16	17	23	21	36	31	22	53	55	47	18	23	24	32	14	15	0	6	0	0	5	2	8	4	4	3	0	3	0	0	0	38	55	42	29	50	33	21	25	30	25	44	25	24	34	30	10	12	17	0	10	11	0	3	7	0	5	0	0	3	0	13	22	28	0	0	0	0	0	0
4f041110ddaa65c5bd3b673be15d86ba	28	6	6	26	11	21	24	31	28	41	52	53	19	22	41	47	104	108	7	36	33	0	0	3	1	0	10	0	5	0	8	10	16	37	46	36	55	39	33	57	49	56	82	49	49	124	97	85	5	11	15	27	26	23	5	21	32	3	11	8	5	5	13	20	47	63	9	5	0	0	0	0
7cf823eb1d02f73eea3507baffa7d1bf	0	0	7	0	7	8	0	10	13	16	15	33	0	8	15	13	21	12	0	6	11	0	0	0	0	0	0	0	0	7	2	0	0	8	0	21	0	13	14	0	17	12	13	14	17	11	13	9	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2c4f3538456a7752c8dd315831aec1f	3	1	5	4	5	6	5	10	10	19	22	30	7	11	11	26	28	35	0	10	4	0	0	2	0	10	4	0	0	0	0	0	9	13	12	8	17	23	22	12	5	13	20	16	23	10	14	12	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
f188407c27a3c4eff46f4a6ae5c65134	18	16	15	12	21	18	16	11	19	13	23	21	8	20	10	27	13	10	0	0	3	0	0	0	0	0	7	4	3	1	0	3	0	30	24	16	13	9	17	12	27	25	34	37	26	11	28	37	1	14	2	6	9	4	5	4	0	0	2	0	0	2	0	16	11	15	0	3	0	0	4	0
d83f29f1a140139899bdff5b62c9ba9b	0	24	15	13	25	0	35	32	29	48	43	35	62	77	64	65	51	47	4	14	5	0	3	4	10	6	8	4	3	13	7	0	0	105	146	98	56	59	79	114	98	123	129	131	141	65	76	80	25	34	40	25	46	42	22	43	22	0	15	0	6	14	0	124	119	96	14	35	17	12	29	26
105e094c5df15753ff6e29dd493b7fe8	0	5	2	0	0	4	0	6	0	0	9	6	0	0	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	11	0	0	13	11	6	9	18	15	6	12	4	3	0	7	0	0	0	0	7	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
7c015cda0218bf9712607248fc023362	0	0	0	0	0	4	0	8	11	0	5	7	0	0	9	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	10	0	0	0	0	0	0	5	12	0	9	13	9	2	8	4	0	0	0	0	6	0	4	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3
a99affeccfb50b2c0cc6844fd2052041	29	26	30	32	34	37	0	62	16	28	23	36	22	0	12	24	0	26	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	39	0	38	45	16	0	14	58	46	0	60	19	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	8	0	0	0	0	0	0
ed9a14003175cebc502dee5a0d36d612	54	62	65	82	51	67	466	394	394	913	851	701	279	330	311	724	747	602	92	96	117	19	21	26	65	50	81	63	78	79	129	110	173	397	450	362	813	1125	999	492	561	531	933	920	768	1129	1192	1026	90	84	94	272	353	302	69	100	64	43	51	28	41	63	64	117	133	109	57	67	44	36	43	33
5102b1494274b0658013e89b4113c87c	0	0	0	0	0	0	0	0	0	0	0	0	14	14	6	35	23	25	40	24	38	15	18	28	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	0	5	8	8	0	0	5	0	77	66	96	0	4	4	16	25	14	0	5	6	0	5	0	12	13	16	0	0	0	0	0	0
75a205021b54d52e3ab136499a550bec	10	8	17	22	10	26	23	24	51	40	52	52	36	31	36	39	41	35	0	25	23	0	0	7	0	9	10	8	8	0	14	10	0	97	50	62	29	54	58	78	38	48	81	71	64	104	79	104	0	14	19	30	32	24	6	21	18	0	8	0	6	7	12	23	37	72	0	12	0	0	0	0
0d147c3b497c5ff5b97b88ea66dd8871	0	0	0	0	0	2	0	12	14	5	13	10	0	4	4	12	12	9	0	0	0	0	0	0	0	0	0	0	3	0	0	0	7	9	0	0	13	20	33	0	4	6	9	4	11	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5	0	0	0	0	3	0
0517ae2fa4d7c45e2a961d633044d519	13	18	22	7	0	0	18	30	26	18	21	22	39	59	59	22	45	39	0	8	7	0	0	0	0	0	0	0	0	0	11	0	0	43	37	42	18	28	19	26	35	34	33	38	35	23	36	32	8	14	15	15	25	8	0	8	8	0	3	0	0	10	7	12	18	25	9	18	10	5	7	4
deae3dc51894fa9d6281df5c147de238	10	4	9	4	7	5	5	27	38	15	43	44	10	10	23	8	19	20	0	9	4	0	0	1	0	0	7	5	3	0	10	0	16	14	13	12	33	19	25	0	7	18	34	38	42	16	0	15	0	7	0	0	3	6	0	0	0	0	0	0	0	0	0	0	14	16	0	0	0	0	0	0
c9c1d692806c5b9991e578013bfa899c	0	0	0	0	1	0	0	2	0	3	4	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	8	0	0	5	0	0	4	0	4	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	4	7	7	0	0	0	1	0
de7de34efb0d52a84027e41434c6a466	0	7	14	8	12	7	0	5	16	0	10	9	11	14	17	9	6	19	0	0	0	0	0	2	0	0	0	0	0	1	0	0	3	9	12	20	0	17	11	7	12	27	11	12	23	0	8	13	8	6	14	0	9	12	1	2	0	0	0	0	5	0	1	0	11	0	1	5	0	5	0	5
81b0f3da6864836986c90600562067d9	10	15	23	0	0	21	15	13	14	24	14	21	20	10	20	0	0	0	0	0	3	0	0	5	0	0	5	0	1	5	0	0	0	39	40	56	19	25	33	26	29	42	26	38	41	19	32	23	6	7	7	10	9	22	0	8	8	3	2	2	0	0	5	13	14	21	0	7	5	0	0	0
e6f527e6633c2fa7e0b321f696abdf0f	33	26	24	69	71	77	65	95	91	87	123	155	79	100	108	377	347	273	16	34	20	32	5	6	26	24	26	26	28	37	47	41	68	82	83	61	146	150	204	100	68	91	620	487	433	87	96	105	29	42	50	26	49	38	13	20	20	18	7	9	59	80	67	44	26	29	0	8	0	0	11	8
061ce1071ec906ed5a5282a76de1b391	69	76	59	91	98	81	174	190	160	263	242	219	399	351	387	131	116	103	54	42	36	76	91	48	28	34	30	24	44	42	29	41	28	467	491	438	385	502	539	373	385	339	686	644	510	248	295	294	100	116	95	54	97	91	98	98	80	24	31	30	51	46	42	295	303	346	84	84	57	42	57	65
9ed87795c48e83ffdc080dc8b11ce717	0	7	2	12	17	30	22	37	39	64	61	75	51	51	55	37	50	55	22	24	34	9	14	23	0	0	6	5	11	12	12	0	18	149	116	159	130	121	157	37	30	67	94	59	93	52	50	75	12	6	11	0	14	0	0	6	0	4	0	3	0	0	6	23	16	33	15	14	11	6	5	15
fa6c0be817ef2536a174d63c93eb0b64	25	36	64	7	20	72	7	11	23	22	32	62	1	0	13	18	27	40	0	2	6	0	0	0	0	1	7	0	0	3	5	0	8	14	0	29	17	19	32	8	6	19	23	14	39	13	12	19	6	3	7	0	6	13	0	3	5	0	3	1	5	0	0	0	10	0	0	0	0	0	0	0
9387468db58c9c660aba96383788a61f	18	24	22	30	29	0	35	47	36	50	18	27	30	38	31	35	46	40	0	18	19	0	0	0	0	6	0	0	0	0	15	0	0	66	76	58	47	49	40	80	74	59	86	60	68	28	45	40	26	40	22	0	0	0	28	22	34	0	4	0	0	0	0	42	79	45	0	18	0	0	4	0
d266eaa72926032f1242e9de4c3d5de0	8	0	10	24	10	21	14	0	16	11	10	14	22	14	40	6	13	12	8	0	2	0	0	0	0	0	4	0	3	4	5	0	0	43	42	46	40	57	56	0	14	10	29	23	34	32	34	30	6	0	5	0	0	7	0	0	0	0	0	0	0	0	0	10	5	13	0	0	0	0	0	7
