OTUID	mud01.2020.11.X1	mud01.2020.11.X2	mud01.2020.11.X3	mud02.2020.12.X1	mud02.2020.12.X2	mud02.2020.12.X3	mud03.2021.01.X1	mud03.2021.01.X2	mud03.2021.01.X3	mud04.2021.02.X1	mud04.2021.02.X2	mud04.2021.02.X3	mud05.2021.03.X1	mud05.2021.03.X2	mud05.2021.03.X3	mud06.2021.04.X1	mud06.2021.04.X2	mud06.2021.04.X3	mud07.2021.05.X1	mud07.2021.05.X2	mud07.2021.05.X3	mud08.2021.06.X1	mud08.2021.06.X2	mud08.2021.06.X3	mud09.2021.07.X1	mud09.2021.07.X2	mud09.2021.07.X3	mud10.2021.08.X1	mud10.2021.08.X2	mud10.2021.08.X3	mud11.2021.09.X1	mud11.2021.09.X2	mud11.2021.09.X3	mud12.2021.10.X1	mud12.2021.10.X2	mud12.2021.10.X3	mud13.2021.11.X1	mud13.2021.11.X2	mud13.2021.11.X3	mud14.2021.12.X1	mud14.2021.12.X2	mud14.2021.12.X3	mud15.2022.01.X1	mud15.2022.01.X2	mud15.2022.01.X3	mud16.2022.02.X1	mud16.2022.02.X2	mud16.2022.02.X3	mud17.2022.03.X1	mud17.2022.03.X2	mud17.2022.03.X3	mud18.2022.04.X1	mud18.2022.04.X2	mud18.2022.04.X3	mud19.2022.05.X1	mud19.2022.05.X2	mud19.2022.05.X3	mud20.2022.06.X1	mud20.2022.06.X2	mud20.2022.06.X3	mud21.2022.07.X1	mud21.2022.07.X2	mud21.2022.07.X3	mud22.2022.08.X1	mud22.2022.08.X2	mud22.2022.08.X3	mud23.2022.09.X1	mud23.2022.09.X2	mud23.2022.09.X3	mud24.2022.10.X1	mud24.2022.10.X2	mud24.2022.10.X3
6c30d04f9fee66fd17198b01867480fc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	11	16	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69b85b5d8d46aee6c4b5b32cb560da99	0	1	4	0	2	2	0	0	5	0	0	0	0	0	0	3	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8fc9f9350c375a669de5a32de3096269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e3725c6acbc2031af5e90cef6bf7b4d5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4a5f918d145880e8c0440d991de6ce1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8632877901694ea06419f05576a16973	3	0	5	0	0	2	1	0	20	0	2	19	0	0	18	69	113	695	0	0	12	0	0	0	0	0	8	0	0	0	7	6	39	0	0	19	9	7	80	3	1	28	27	20	169	19	11	126	0	0	4	0	6	23	0	0	2	0	4	3	0	0	1	0	5	10	0	0	5	0	0	3
6e065183a70463a93e61daf3bb5a3a6d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
dba53424e92d8150b0a59c02c1bd24ef	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0
bc484a528fbce5a2f1de1ae678263f29	0	0	0	0	0	0	0	0	0	0	0	16	8	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	112	90	85	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072eba5bb36cb849b32eafd243281936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
6ac61afbe3d058f1a8d78c38157f2ec9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0
27881037d67ef28b393f0d54a3bb58e1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8f8738977a9a549801c54d76c7f8cd5e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0a0458890632b388c8bb752bc411494f	0	0	0	0	0	0	0	0	4	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	4	0	0	8	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	6	0	0	0	0	0	0
cd2e36622703e5fadc1482f919c0186d	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c41210ba68ce6d1a726a3aad1034f659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	10	0	0	6	4	0	2	4	11	0	0	0	11	6	0	3	0
fe3003df42544f8f6aed9b4063409bae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
1035864e449f924601fba942b1ba6293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
57bd25ef6f7f106d0f06f00a1f883f41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ec2fadd7c469dc7f926105f3714db1b8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9f5ec967289bbf5474d895be2cc36f62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d6ef86dede4a530108985784aac6f560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53385436779ac4ccc3abf220edf04145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
fed5213aaa519284a5677e4e240ee47c	0	0	0	0	2	9	4	5	28	3	7	19	10	13	15	0	7	11	0	0	3	2	0	3	0	0	1	1	0	5	6	0	5	20	12	36	13	6	28	0	0	6	13	9	22	3	3	4	2	11	0	3	3	5	0	0	0	0	0	0	0	0	4	4	1	6	7	6	5	4	4	8
0c6959a72ad563b153e338ae0942b7a8	9	8	0	0	5	5	10	4	6	15	7	3	18	14	13	9	7	6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	13	19	9	14	16	11	12	25	25	8	20	23	4	18	13	11	9	20	0	3	6	0	12	5	0	3	0	0	1	0	11	15	11	0	5	6	2	0	0
b4e8f8a4029defb87a1a57367b811028	6	8	4	18	19	28	16	29	26	23	50	33	0	13	0	14	11	13	10	10	16	0	0	6	7	4	4	0	0	2	0	0	0	18	20	16	36	45	32	12	14	9	23	16	14	11	13	9	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
2ff609a100e6aaff1683b624286b9159	0	0	0	0	0	0	0	0	0	9	7	10	17	8	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21c24f2a908440983379dd1b0e88d68d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5929e80cc4ba6fde80fe8490579d3fc4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
b31808b806aa8a41b1a847f1d581ff13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	6	12	6	0	0	0	0	0	0
f2ead470c1c53cdce2788fa973de3da3	0	0	0	0	0	11	0	56	72	52	36	46	15	22	39	64	94	89	0	14	10	0	6	19	0	0	7	0	8	0	33	20	40	89	83	79	61	32	43	0	0	0	86	49	83	37	45	28	0	0	0	22	22	27	0	11	6	0	0	0	14	5	6	42	29	35	0	22	26	0	17	9
fbb2b5481e5ba390b8a755db8efbc06b	0	0	0	0	0	0	8	10	20	7	20	35	3	4	7	8	16	5	7	8	12	0	0	0	0	0	2	0	0	0	5	0	8	0	12	6	22	16	23	0	6	5	15	12	0	8	6	9	4	0	8	0	0	0	0	3	0	0	0	0	0	1	0	2	0	0	5	11	0	0	4	0
bbde761065f8e2bb40f41f7087a08938	0	0	0	11	18	0	22	0	0	0	0	0	9	17	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	6	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a23c6044ebf58f3e5a17bfe5361c551c	0	0	0	0	0	0	0	0	0	0	3	0	2	3	1	4	11	13	0	4	6	2	0	0	0	0	0	0	0	0	0	2	0	0	0	7	3	0	0	0	0	4	0	5	6	8	8	7	5	0	4	4	1	1	0	1	0	0	0	0	0	0	0	4	6	6	0	0	0	0	0	1
10eafff82da328f05fde2097dc09eff4	0	9	0	16	0	10	15	10	15	16	0	25	0	0	0	11	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	10	17	23	17	0	12	0	9	0	0	18	15	12	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
55dbc9581f19479c68a3ead1f2975f13	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
331795044ae4cf9adbf3be1c762ff7d6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
4017e07e57771369b44acb9f5344fb26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	0	0	0	0	0	2
f6d3684c433111daf83b49ab15c2ee97	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02cdd714075280c1eef4c1c2e396fc62	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
868f5f59ffcafc5fad7acc9915cd49ab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
abca9708a625106c1bf3d56fc923065e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95981ff16229ac848b5950b850eba4e8	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1f879b8dff21bd5e684d48b89e8557a3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
397bafa449878d2b2b72903a336bbdc4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3c67715c6f41cddb70ca9b1956352d25	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
60423dd91509bad723e4ca1897599bf6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5a2c1789454e71670d89d35ece65daa0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
9430fcc263e06f6ef4537bd19658a099	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1007b4b35d04de4d0be858ed52da8df0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fdd6684bc37890b8096c779656d34bda	0	0	0	0	0	0	0	0	0	0	0	0	18	17	14	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	13	16	22	20	15	18	15	18	15	10	0	0	9	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0
8db4007d7164dc210ed0012d66129ce6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44200c552333ef5b8cd1fd840e1dc878	21	9	23	0	0	9	20	35	30	27	22	16	26	43	17	53	35	23	14	11	9	6	15	6	0	0	7	6	6	4	15	0	16	57	46	50	40	43	34	40	52	47	54	74	54	27	30	36	21	27	26	17	26	10	25	20	20	6	9	8	0	14	11	135	152	141	41	44	32	15	17	22
e7ed8637a61a5e5e66f97e2de7e1b57a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6739ced9f304ebb644db1a4a0678817e	12	9	7	0	0	0	8	0	0	0	0	0	9	14	0	21	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	24	0	0	0	14	0	0	12	0	19	10	11	0	0	0	0	0	0	0	8	0	14	0	0	0	0	0	0	0	0	11	26	0	0	11	0	0	0	0
b08b6e16c0d6b927ac3729aa8da16702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
83c56ab82d1d90a99493ecd76a23542a	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4d85f9c9a048034ec6d8ca75b556c01d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9118e60002f722384cd13db51e5b23e3	50	51	38	28	14	20	26	16	19	23	17	14	9	20	12	32	18	26	0	3	6	0	0	6	0	1	7	3	3	1	3	5	5	19	23	22	12	19	22	25	30	25	28	25	23	14	19	19	2	3	7	5	8	8	0	9	1	6	4	3	0	3	0	13	11	17	0	5	4	0	2	5
adaed55cb6e84225359a7e237dd3d4e4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
242aa86814a32e1208072e39d42c1911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2cccbdf782804103724efd60424ede13	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
edf87ff1064a9c7d2ad4b8cc38f0c0f6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eecf1ee29dd4eb7d334ff15203728952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
699df2ed93ea2ec71338ef381492fb73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
799b87a63815c8fd25ad1b22b278355b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	13	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
dcf4d41ca951e8fd641f877743f83a09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	41	0	0	0	0	0	0	0
d99a265b4582702eea23e39d7187d04d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5099f6fb2f938f9d6a6ef6ca3431cee9	0	0	0	11	0	0	0	14	0	27	29	19	0	15	16	48	24	42	0	11	18	0	0	0	0	0	0	0	0	0	7	0	0	28	33	28	32	50	33	0	9	15	0	34	22	0	26	13	0	0	0	0	5	0	0	5	8	7	0	0	0	0	0	20	16	28	21	0	6	0	5	0
0ac0e2710457e67d1a5b6cd5ca349909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
b4fc99269d55415af46da2fb57037593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	9	4	0	3	0	3	0	0	0	0	0	0	0	0
d6ff6ddd380e9a5bf7276d56a5089f54	0	9	0	0	0	0	11	0	0	0	0	0	9	0	5	20	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	9	0	10	9	9	0	0	0	0	0	26	6	9	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	58	42	29	0	12	0	5	4	0
afce9f37cbebc20d6329c502842af9c6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11c5579cbe39fed00203110a71be3dd0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bebc271f544d78a4a1bea9e94ae61748	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
d3c107acafa1bd97602de5c433478f7d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94e2bcdb64e0f1b477b81a299aaff51d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
2d1744fd8cffaac8bb40be1e937a6e5f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
be0a9f3c9832d09247fcdce122a5b385	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	57	35	0	0	0	13	0	0	0	28	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
